image_id,dimension,modality,within_mean,cross_mean
1sfAJ-SYopUN1Hy20CmVASpKh0CmPGliN,gender,justification,0.8701599836349487,
1sfAJ-SYopUN1Hy20CmVASpKh0CmPGliN,gender,perception,0.8316498316498318,
1sfAJ-SYopUN1Hy20CmVASpKh0CmPGliN,economic_status,caption,0.9999998807907104,0.9999998807907104
1sfAJ-SYopUN1Hy20CmVASpKh0CmPGliN,economic_status,justification,0.9999998211860657,0.7429170608520508
1sfAJ-SYopUN1Hy20CmVASpKh0CmPGliN,economic_status,perception,1.0,0.6666666666666667
1sfAJ-SYopUN1Hy20CmVASpKh0CmPGliN,political_spectrum,caption,0.9999998807907104,
1sfAJ-SYopUN1Hy20CmVASpKh0CmPGliN,political_spectrum,justification,0.8701599836349487,
1sfAJ-SYopUN1Hy20CmVASpKh0CmPGliN,political_spectrum,perception,0.8316498316498318,
1sfAJ-SYopUN1Hy20CmVASpKh0CmPGliN,personality,caption,0.9999998807907104,
1sfAJ-SYopUN1Hy20CmVASpKh0CmPGliN,personality,justification,0.8701599836349487,
1sfAJ-SYopUN1Hy20CmVASpKh0CmPGliN,personality,perception,0.8316498316498318,
1t3cM_BgN9ALxP0Hp3f53XT5qE17uDx0A,gender,caption,0.9643371105194092,
1t3cM_BgN9ALxP0Hp3f53XT5qE17uDx0A,gender,justification,0.7562803626060486,
1t3cM_BgN9ALxP0Hp3f53XT5qE17uDx0A,gender,perception,0.8316498316498318,
1t3cM_BgN9ALxP0Hp3f53XT5qE17uDx0A,economic_status,caption,0.9999997019767761,0.9293878078460693
1t3cM_BgN9ALxP0Hp3f53XT5qE17uDx0A,economic_status,justification,1.0000003576278687,0.51743483543396
1t3cM_BgN9ALxP0Hp3f53XT5qE17uDx0A,economic_status,perception,1.0,0.6666666666666667
1t3cM_BgN9ALxP0Hp3f53XT5qE17uDx0A,political_spectrum,caption,0.9643371105194092,
1t3cM_BgN9ALxP0Hp3f53XT5qE17uDx0A,political_spectrum,justification,0.7562803626060486,
1t3cM_BgN9ALxP0Hp3f53XT5qE17uDx0A,political_spectrum,perception,0.8316498316498318,
1t3cM_BgN9ALxP0Hp3f53XT5qE17uDx0A,personality,caption,0.9643371105194092,
1t3cM_BgN9ALxP0Hp3f53XT5qE17uDx0A,personality,justification,0.7562803626060486,
1t3cM_BgN9ALxP0Hp3f53XT5qE17uDx0A,personality,perception,0.8316498316498318,
1vGXqNBhcyUBZaGxJsY9zWmyEZvMzG1yc,gender,caption,1.0000001192092896,
1vGXqNBhcyUBZaGxJsY9zWmyEZvMzG1yc,gender,justification,0.6559910774230957,
1vGXqNBhcyUBZaGxJsY9zWmyEZvMzG1yc,gender,perception,0.7113997113997115,
1vGXqNBhcyUBZaGxJsY9zWmyEZvMzG1yc,economic_status,caption,1.0000001192092896,1.0000001192092896
1vGXqNBhcyUBZaGxJsY9zWmyEZvMzG1yc,economic_status,justification,1.000000238418579,0.3188621699810028
1vGXqNBhcyUBZaGxJsY9zWmyEZvMzG1yc,economic_status,perception,1.0,0.42857142857142844
1vGXqNBhcyUBZaGxJsY9zWmyEZvMzG1yc,political_spectrum,caption,1.0000001192092896,
1vGXqNBhcyUBZaGxJsY9zWmyEZvMzG1yc,political_spectrum,justification,0.6559910774230957,
1vGXqNBhcyUBZaGxJsY9zWmyEZvMzG1yc,political_spectrum,perception,0.7113997113997115,
1vGXqNBhcyUBZaGxJsY9zWmyEZvMzG1yc,personality,caption,1.0000001192092896,
1vGXqNBhcyUBZaGxJsY9zWmyEZvMzG1yc,personality,justification,0.6559910774230957,
1vGXqNBhcyUBZaGxJsY9zWmyEZvMzG1yc,personality,perception,0.7113997113997115,
1vKcmpxFO6XnR5yGCJF-Vbq_dnVKj6QK_,gender,caption,0.9999998807907104,
1vKcmpxFO6XnR5yGCJF-Vbq_dnVKj6QK_,gender,justification,0.9269717931747437,
1vKcmpxFO6XnR5yGCJF-Vbq_dnVKj6QK_,gender,perception,1.0,
1vKcmpxFO6XnR5yGCJF-Vbq_dnVKj6QK_,economic_status,caption,0.9999998807907104,0.9999998807907104
1vKcmpxFO6XnR5yGCJF-Vbq_dnVKj6QK_,economic_status,justification,0.9999998211860657,0.8554043173789978
1vKcmpxFO6XnR5yGCJF-Vbq_dnVKj6QK_,economic_status,perception,1.0,1.0
1vKcmpxFO6XnR5yGCJF-Vbq_dnVKj6QK_,political_spectrum,caption,0.9999998807907104,
1vKcmpxFO6XnR5yGCJF-Vbq_dnVKj6QK_,political_spectrum,justification,0.9269717931747437,
1vKcmpxFO6XnR5yGCJF-Vbq_dnVKj6QK_,political_spectrum,perception,1.0,
1vKcmpxFO6XnR5yGCJF-Vbq_dnVKj6QK_,personality,caption,0.9999998807907104,
1vKcmpxFO6XnR5yGCJF-Vbq_dnVKj6QK_,personality,justification,0.9269717931747437,
1vKcmpxFO6XnR5yGCJF-Vbq_dnVKj6QK_,personality,perception,1.0,
